fixture_id,fecha,torneo,ronda,arbitro,estadio,side,equipo,equipo_id,oponente,goles,goles_rival,goles_ht,resultado,shots_on_goal,shots_off_goal,total_shots,blocked_shots,shots_insidebox,shots_outsidebox,fouls,corner_kicks,offsides,ball_possession,yellow_cards,red_cards,goalkeeper_saves,total_passes,passes_accurate,passes_%,expected_goals,goals_prevented
1323541,2025-02-17,Clausura,Clausura - 7,M. Quintero,Estadio Alfonso Lastras Ramírez,home,Atletico San Luis,2314,Leon,1,2,1,L,5,4,13,4,8,5,14,6,1.0,59%,1.0,,1.0,561,501,89%,,
1323541,2025-02-17,Clausura,Clausura - 7,M. Quintero,Estadio Alfonso Lastras Ramírez,away,Leon,2289,Atletico San Luis,2,1,1,W,3,5,9,1,7,2,13,3,5.0,41%,2.0,,4.0,385,323,84%,,
1323789,2025-02-17,Clausura,Clausura - 7,K. Garcia,Estadio Hidalgo,home,Pachuca,2292,U.N.A.M. - Pumas,2,1,2,W,10,5,17,2,9,8,13,14,2.0,51%,2.0,,2.0,444,380,86%,,
1323789,2025-02-17,Clausura,Clausura - 7,K. Garcia,Estadio Hidalgo,away,U.N.A.M. - Pumas,2286,Pachuca,1,2,0,L,3,3,12,6,0,12,13,5,3.0,49%,0.0,,8.0,427,367,86%,,
1323551,2025-02-19,Clausura,Clausura - 9,V. Cáceres,Estadio Jalisco,home,Atlas,2283,Necaxa,0,4,0,L,2,4,9,3,6,3,13,8,1.0,50%,3.0,,5.0,334,246,74%,,
1323551,2025-02-19,Clausura,Clausura - 9,V. Cáceres,Estadio Jalisco,away,Necaxa,2288,Atlas,4,0,2,W,9,3,13,1,7,6,21,3,2.0,50%,3.0,,2.0,352,274,78%,,
1323552,2025-02-20,Clausura,Clausura - 9,C. Ramos,Estadio Ciudad de los Deportes,home,Club America,2287,Leon,1,1,1,D,3,7,14,4,6,8,7,2,3.0,56%,1.0,,4.0,500,439,88%,,
1323552,2025-02-20,Clausura,Clausura - 9,C. Ramos,Estadio Ciudad de los Deportes,away,Leon,2289,Club America,1,1,1,D,5,4,9,0,6,3,11,2,1.0,44%,4.0,,2.0,394,318,81%,,
1323550,2025-02-20,Clausura,Clausura - 9,J. Lopez,Estadio Corona,home,Santos Laguna,2285,Cruz Azul,0,1,0,L,2,4,7,1,4,3,9,7,1.0,45%,2.0,,3.0,395,323,82%,,
1323550,2025-02-20,Clausura,Clausura - 9,J. Lopez,Estadio Corona,away,Cruz Azul,2295,Santos Laguna,1,0,1,W,5,7,16,4,8,8,19,10,1.0,55%,3.0,,2.0,497,429,86%,,
1323542,2025-02-22,Clausura,Clausura - 8,I. Lopez,Estadio Victoria,home,Necaxa,2288,Mazatlán,3,1,1,W,10,6,21,5,14,7,11,10,1.0,72%,1.0,,2.0,549,500,91%,,
1323542,2025-02-22,Clausura,Clausura - 8,I. Lopez,Estadio Victoria,away,Mazatlán,14002,Necaxa,1,3,1,L,3,1,5,1,2,3,12,4,3.0,28%,3.0,,6.0,206,143,69%,,
1323543,2025-02-22,Clausura,Clausura - 8,M. Ortíz,Estadio Cuauhtémoc,home,Puebla,2291,Club Tijuana,2,0,1,W,4,5,15,6,8,7,20,3,3.0,34%,2.0,,4.0,242,165,68%,,
1323543,2025-02-22,Clausura,Clausura - 8,M. Ortíz,Estadio Cuauhtémoc,away,Club Tijuana,2280,Puebla,0,2,0,L,4,12,18,2,7,11,11,5,0.0,66%,4.0,,2.0,472,398,84%,,
1323547,2025-02-22,Clausura,Clausura - 8,A. Escobedo,Estadio Olímpico Benito Juárez,home,FC Juarez,2298,Toluca,0,4,0,L,1,4,6,1,2,4,13,5,0.0,49%,4.0,,3.0,382,311,81%,,
1323547,2025-02-22,Clausura,Clausura - 8,A. Escobedo,Estadio Olímpico Benito Juárez,away,Toluca,2281,FC Juarez,4,0,3,W,7,2,11,2,10,1,12,2,1.0,51%,2.0,,1.0,421,351,83%,,
1323545,2025-02-23,Clausura,Clausura - 8,D. Quintero,Estadio BBVA,home,Monterrey,2282,Atletico San Luis,3,1,2,W,7,12,21,2,17,4,9,6,3.0,51%,0.0,,0.0,521,444,85%,,
1323545,2025-02-23,Clausura,Clausura - 8,D. Quintero,Estadio BBVA,away,Atletico San Luis,2314,Monterrey,1,3,0,L,1,2,6,3,2,4,7,6,2.0,49%,2.0,,4.0,502,421,84%,,
1323544,2025-02-23,Clausura,Clausura - 8,Ó. Mejía,Estadio León,home,Leon,2289,Tigres UANL,1,0,1,W,5,3,13,5,8,5,10,4,2.0,38%,2.0,,2.0,368,290,79%,,
1323544,2025-02-23,Clausura,Clausura - 8,Ó. Mejía,Estadio León,away,Tigres UANL,2279,Leon,0,1,0,L,2,6,9,1,4,5,11,3,2.0,62%,3.0,,4.0,600,537,90%,,
1323546,2025-02-23,Clausura,Clausura - 8,G. Pacheco,Estadio AKRON,home,Guadalajara Chivas,2278,Pachuca,2,1,2,W,4,3,7,0,5,2,18,2,0.0,38%,4.0,1.0,3.0,312,217,70%,,
1323546,2025-02-23,Clausura,Clausura - 8,G. Pacheco,Estadio AKRON,away,Pachuca,2292,Guadalajara Chivas,1,2,1,L,4,11,19,4,10,9,7,11,2.0,62%,4.0,0.0,2.0,505,434,86%,,
1323790,2025-02-23,Clausura,Clausura - 8,F. Hernández,Estadio Olímpico Universitario,home,U.N.A.M. - Pumas,2286,Club America,0,2,0,L,0,5,6,1,4,2,12,4,1.0,36%,3.0,1.0,3.0,295,237,80%,,
1323790,2025-02-23,Clausura,Clausura - 8,F. Hernández,Estadio Olímpico Universitario,away,Club America,2287,U.N.A.M. - Pumas,2,0,1,W,5,5,15,5,11,4,7,6,4.0,64%,0.0,0.0,0.0,527,467,89%,,
1323548,2025-02-23,Clausura,Clausura - 8,M. Quintero,Estadio Corona,home,Santos Laguna,2285,Atlas,2,0,1,W,11,4,16,1,8,8,12,6,2.0,52%,2.0,,2.0,356,266,75%,,
1323548,2025-02-23,Clausura,Clausura - 8,M. Quintero,Estadio Corona,away,Atlas,2283,Santos Laguna,0,2,0,L,1,6,14,7,9,5,22,6,3.0,48%,2.0,,8.0,326,223,68%,,
1323549,2025-02-24,Clausura,Clausura - 8,J. Camacho,Estadio Olímpico Universitario,home,Cruz Azul,2295,Club Queretaro,1,0,0,W,2,6,18,10,14,4,14,11,2.0,65%,1.0,,2.0,537,467,87%,,
1323549,2025-02-24,Clausura,Clausura - 8,J. Camacho,Estadio Olímpico Universitario,away,Club Queretaro,2290,Cruz Azul,0,1,0,L,2,4,7,1,2,5,11,2,3.0,35%,1.0,,1.0,294,229,78%,,
1323553,2025-02-26,Clausura,Clausura - 9,D. Quintero,Estadio Universitario,home,Tigres UANL,2279,FC Juarez,0,1,0,L,6,7,19,6,10,9,16,11,5.0,60%,4.0,,1.0,446,360,81%,,
1323553,2025-02-26,Clausura,Clausura - 9,D. Quintero,Estadio Universitario,away,FC Juarez,2298,Tigres UANL,1,0,1,W,2,5,8,1,1,7,11,1,1.0,40%,5.0,,6.0,306,217,71%,,
1323791,2025-02-26,Clausura,Clausura - 9,S. Pérez Villalobos,Estadio Caliente,home,Club Tijuana,2280,U.N.A.M. - Pumas,4,2,3,W,5,4,10,1,6,4,13,2,6.0,53%,3.0,,2.0,464,374,81%,,
1323791,2025-02-26,Clausura,Clausura - 9,S. Pérez Villalobos,Estadio Caliente,away,U.N.A.M. - Pumas,2286,Club Tijuana,2,4,0,L,6,7,16,3,9,7,10,11,1.0,47%,1.0,,1.0,400,295,74%,,
1323554,2025-02-26,Clausura,Clausura - 9,A. Quirarte,Estadio El Encanto,home,Mazatlán,14002,Monterrey,1,0,1,W,4,5,9,0,4,5,19,1,3.0,30%,4.0,,5.0,236,162,69%,,
1323554,2025-02-26,Clausura,Clausura - 9,A. Quirarte,Estadio El Encanto,away,Monterrey,2282,Mazatlán,0,1,0,L,6,6,18,6,6,12,13,8,3.0,70%,2.0,,3.0,558,473,85%,,
1323555,2025-02-27,Clausura,Clausura - 9,M. Terrazas,Estadio Hidalgo,home,Pachuca,2292,Puebla,2,1,0,W,8,6,20,6,13,7,11,7,3.0,65%,1.0,0.0,1.0,482,402,83%,,
1323555,2025-02-27,Clausura,Clausura - 9,M. Terrazas,Estadio Hidalgo,away,Puebla,2291,Pachuca,1,2,1,L,2,0,2,0,1,1,20,2,4.0,35%,2.0,1.0,5.0,256,181,71%,,
1323556,2025-02-27,Clausura,Clausura - 9,M. Molina,Estadio Nemesio Díez,home,Toluca,2281,Club Queretaro,5,0,4,W,11,5,20,4,15,5,9,9,2.0,76%,0.0,,1.0,721,666,92%,,
1323556,2025-02-27,Clausura,Clausura - 9,M. Molina,Estadio Nemesio Díez,away,Club Queretaro,2290,Toluca,0,5,0,L,2,2,6,2,5,1,11,4,3.0,24%,3.0,,6.0,228,181,79%,,
1323557,2025-02-27,Clausura,Clausura - 9,I. Lopez,Estadio Alfonso Lastras Ramírez,home,Atletico San Luis,2314,Guadalajara Chivas,3,1,0,W,4,4,8,0,8,0,7,2,2.0,42%,2.0,,5.0,417,344,82%,,
1323557,2025-02-27,Clausura,Clausura - 9,I. Lopez,Estadio Alfonso Lastras Ramírez,away,Guadalajara Chivas,2278,Atletico San Luis,1,3,0,L,6,7,19,6,13,6,6,8,4.0,58%,2.0,,1.0,577,498,86%,,
1323558,2025-03-01,Clausura,Clausura - 10,L. García,Estadio El Encanto,home,Mazatlán,14002,Cruz Azul,1,1,0,D,3,2,6,1,5,1,19,4,0.0,43%,2.0,,2.0,315,247,78%,,
1323558,2025-03-01,Clausura,Clausura - 10,L. García,Estadio El Encanto,away,Cruz Azul,2295,Mazatlán,1,1,0,D,3,8,14,3,9,5,20,2,2.0,57%,4.0,,2.0,429,349,81%,,
1323560,2025-03-01,Clausura,Clausura - 10,J. Lopez,Estadio Ciudad de los Deportes,home,Club America,2287,Toluca,3,0,1,W,8,3,13,2,11,2,9,4,2.0,42%,2.0,,5.0,397,334,84%,,
1323560,2025-03-01,Clausura,Clausura - 10,J. Lopez,Estadio Ciudad de los Deportes,away,Toluca,2281,Club America,0,3,0,L,5,5,11,1,7,4,2,11,3.0,58%,1.0,,5.0,548,483,88%,,
1323562,2025-03-01,Clausura,Clausura - 10,L. Santander,Estadio Olímpico Benito Juárez,home,FC Juarez,2298,Pachuca,2,2,2,D,5,5,14,4,7,7,12,2,1.0,55%,2.0,0.0,0.0,417,344,82%,,
1323562,2025-03-01,Clausura,Clausura - 10,L. Santander,Estadio Olímpico Benito Juárez,away,Pachuca,2292,FC Juarez,2,2,0,D,2,7,11,2,5,6,13,7,1.0,45%,4.0,1.0,3.0,338,262,78%,,
1323559,2025-03-02,Clausura,Clausura - 10,G. Pacheco,Estadio Victoria,home,Necaxa,2288,Tigres UANL,1,2,0,L,4,5,13,4,6,7,17,5,0.0,45%,2.0,,3.0,330,255,77%,,
1323559,2025-03-02,Clausura,Clausura - 10,G. Pacheco,Estadio Victoria,away,Tigres UANL,2279,Necaxa,2,1,0,W,6,8,16,2,9,7,10,6,3.0,55%,0.0,,3.0,409,331,81%,,
1323561,2025-03-02,Clausura,Clausura - 10,I. Lopez,Estadio León,home,Leon,2289,Club Tijuana,2,1,1,W,9,4,15,2,12,3,7,6,4.0,45%,1.0,,6.0,358,294,82%,,
1323561,2025-03-02,Clausura,Clausura - 10,I. Lopez,Estadio León,away,Club Tijuana,2280,Leon,1,2,1,L,7,7,16,2,8,8,9,2,1.0,55%,1.0,,7.0,452,381,84%,,
1323792,2025-03-02,Clausura,Clausura - 10,D. Quintero,Estadio Olímpico Universitario,home,U.N.A.M. - Pumas,2286,Guadalajara Chivas,0,1,0,L,4,1,6,1,3,3,11,7,1.0,39%,3.0,,1.0,322,254,79%,,
1323792,2025-03-02,Clausura,Clausura - 10,D. Quintero,Estadio Olímpico Universitario,away,Guadalajara Chivas,2278,U.N.A.M. - Pumas,1,0,0,W,3,5,8,0,7,1,9,12,1.0,61%,1.0,,5.0,505,421,83%,,
1323563,2025-03-02,Clausura,Clausura - 10,C. Ramos,Estadio Corregidora,home,Club Queretaro,2290,Puebla,2,0,1,W,5,3,13,5,11,2,10,4,0.0,42%,3.0,,2.0,337,272,81%,,
1323563,2025-03-02,Clausura,Clausura - 10,C. Ramos,Estadio Corregidora,away,Puebla,2291,Club Queretaro,0,2,0,L,2,5,14,7,9,5,18,6,4.0,58%,1.0,,4.0,455,384,84%,,
1323564,2025-03-03,Clausura,Clausura - 10,J. Camacho,Estadio Jalisco,home,Atlas,2283,Atletico San Luis,3,1,0,W,6,7,17,4,14,3,7,5,2.0,41%,0.0,,2.0,355,299,84%,,
1323564,2025-03-03,Clausura,Clausura - 10,J. Camacho,Estadio Jalisco,away,Atletico San Luis,2314,Atlas,1,3,1,L,3,8,12,1,7,5,6,3,1.0,59%,1.0,,3.0,515,437,85%,,
1323565,2025-03-03,Clausura,Clausura - 10,A. Escobedo,Estadio BBVA,home,Monterrey,2282,Santos Laguna,4,2,1,W,10,16,30,4,19,11,8,7,1.0,61%,0.0,,1.0,473,405,86%,,
1323565,2025-03-03,Clausura,Clausura - 10,A. Escobedo,Estadio BBVA,away,Santos Laguna,2285,Monterrey,2,4,1,L,3,3,9,3,5,4,9,4,4.0,39%,2.0,,6.0,292,214,73%,,
1323567,2025-03-08,Clausura,Clausura - 11,I. López,Estadio Universitario,home,Tigres UANL,2279,Club Queretaro,1,0,1,W,2,7,11,2,7,4,9,5,1.0,81%,1.0,,1.0,791,742,94%,,
1323567,2025-03-08,Clausura,Clausura - 11,I. López,Estadio Universitario,away,Club Queretaro,2290,Tigres UANL,0,1,0,L,1,5,8,2,6,2,7,7,1.0,19%,1.0,,1.0,182,123,68%,,
1323566,2025-03-08,Clausura,Clausura - 11,M. Ortíz,Estadio Alfonso Lastras Ramírez,home,Atletico San Luis,2314,FC Juarez,1,0,0,W,4,1,7,2,5,2,8,6,1.0,50%,1.0,,3.0,452,364,81%,,
1323566,2025-03-08,Clausura,Clausura - 11,M. Ortíz,Estadio Alfonso Lastras Ramírez,away,FC Juarez,2298,Atletico San Luis,0,1,0,L,4,9,14,1,10,4,12,3,1.0,50%,3.0,,3.0,427,370,87%,,
1323568,2025-03-08,Clausura,Clausura - 11,V. Cáceres,Estadio Cuauhtémoc,home,Puebla,2291,U.N.A.M. - Pumas,1,3,1,L,6,9,16,1,10,6,17,8,4.0,45%,4.0,1.0,2.0,344,268,78%,,
1323568,2025-03-08,Clausura,Clausura - 11,V. Cáceres,Estadio Cuauhtémoc,away,U.N.A.M. - Pumas,2286,Puebla,3,1,0,W,5,5,12,2,7,5,8,6,1.0,55%,3.0,0.0,5.0,423,357,84%,,
1323569,2025-03-08,Clausura,Clausura - 11,K. Garcia,Estadio Nemesio Díez,home,Toluca,2281,Necaxa,5,2,1,W,10,6,19,3,15,4,9,5,0.0,60%,4.0,,1.0,435,374,86%,,
1323569,2025-03-08,Clausura,Clausura - 11,K. Garcia,Estadio Nemesio Díez,away,Necaxa,2288,Toluca,2,5,2,L,3,7,13,3,6,7,14,2,2.0,40%,5.0,,3.0,286,233,81%,,
1323571,2025-03-09,Clausura,Clausura - 11,M. Quintero,Estadio Hidalgo,home,Pachuca,2292,Mazatlán,1,1,0,D,5,9,17,3,9,8,12,6,1.0,69%,2.0,,1.0,539,473,88%,,
1323571,2025-03-09,Clausura,Clausura - 11,M. Quintero,Estadio Hidalgo,away,Mazatlán,14002,Pachuca,1,1,0,D,2,3,6,1,3,3,14,1,0.0,31%,3.0,,4.0,242,170,70%,,
1323570,2025-03-09,Clausura,Clausura - 11,Ó. Mejía,Estadio Olímpico Universitario,home,Cruz Azul,2295,Monterrey,1,1,1,D,8,8,18,2,14,4,10,5,5.0,51%,1.0,1.0,3.0,385,315,82%,,
1323570,2025-03-09,Clausura,Clausura - 11,Ó. Mejía,Estadio Olímpico Universitario,away,Monterrey,2282,Cruz Azul,1,1,1,D,4,4,12,4,8,4,7,6,5.0,49%,2.0,0.0,7.0,364,302,83%,,
1323572,2025-03-09,Clausura,Clausura - 11,A. Escobedo,Estadio AKRON,home,Guadalajara Chivas,2278,Club America,0,0,0,D,3,4,8,1,5,3,7,4,2.0,38%,3.0,1.0,3.0,281,211,75%,,
1323572,2025-03-09,Clausura,Clausura - 11,A. Escobedo,Estadio AKRON,away,Club America,2287,Guadalajara Chivas,0,0,0,D,3,3,8,2,5,3,7,5,1.0,62%,1.0,0.0,3.0,458,391,85%,,
1323573,2025-03-09,Clausura,Clausura - 11,G. Pacheco,Estadio Corona,home,Santos Laguna,2285,Leon,2,1,0,W,5,12,21,4,13,8,14,3,1.0,54%,4.0,0.0,3.0,386,312,81%,,
1323573,2025-03-09,Clausura,Clausura - 11,G. Pacheco,Estadio Corona,away,Leon,2289,Santos Laguna,1,2,0,L,4,4,12,4,9,3,9,3,5.0,46%,3.0,1.0,3.0,338,257,76%,,
1323574,2025-03-10,Clausura,Clausura - 11,F. Hernández,Estadio Caliente,home,Club Tijuana,2280,Atlas,3,4,1,L,4,5,9,0,6,3,14,6,1.0,65%,2.0,1.0,1.0,482,395,82%,,
1323574,2025-03-10,Clausura,Clausura - 11,F. Hernández,Estadio Caliente,away,Atlas,2283,Club Tijuana,4,3,0,W,5,6,13,2,8,5,16,9,1.0,35%,2.0,0.0,1.0,246,179,73%,,
1323576,2025-03-15,Clausura,Clausura - 12,M. Ortíz,Estadio Victoria,home,Necaxa,2288,Leon,2,1,2,W,4,3,9,2,2,7,9,3,0.0,29%,2.0,1.0,5.0,218,160,73%,,
1323576,2025-03-15,Clausura,Clausura - 12,M. Ortíz,Estadio Victoria,away,Leon,2289,Necaxa,1,2,0,L,7,7,18,4,12,6,11,8,2.0,71%,1.0,0.0,2.0,515,452,88%,,
1323575,2025-03-15,Clausura,Clausura - 12,L. Santander,Estadio Corregidora,home,Club Queretaro,2290,Mazatlán,1,0,1,W,3,3,6,0,4,2,12,2,1.0,27%,3.0,1.0,3.0,215,165,77%,,
1323575,2025-03-15,Clausura,Clausura - 12,L. Santander,Estadio Corregidora,away,Mazatlán,14002,Club Queretaro,0,1,0,L,3,5,11,3,5,6,9,14,1.0,73%,5.0,1.0,2.0,571,519,91%,,
1323577,2025-03-15,Clausura,Clausura - 12,S. Pérez Villalobos,Estadio Cuauhtémoc,home,Puebla,2291,Toluca,0,3,0,L,6,4,12,2,6,6,14,3,0.0,34%,3.0,,4.0,310,236,76%,,
1323577,2025-03-15,Clausura,Clausura - 12,S. Pérez Villalobos,Estadio Cuauhtémoc,away,Toluca,2281,Puebla,3,0,1,W,7,2,9,0,7,2,12,6,1.0,66%,1.0,,6.0,614,542,88%,,
1323578,2025-03-15,Clausura,Clausura - 12,C. Ramos,Estadio Universitario,home,Tigres UANL,2279,Santos Laguna,3,0,0,W,7,9,20,4,15,5,12,9,4.0,69%,0.0,,1.0,625,553,88%,,
1323578,2025-03-15,Clausura,Clausura - 12,C. Ramos,Estadio Universitario,away,Santos Laguna,2285,Tigres UANL,0,3,0,L,1,5,7,1,4,3,9,0,0.0,31%,1.0,,6.0,295,222,75%,,
1323579,2025-03-16,Clausura,Clausura - 12,V. Cáceres,Estadio Olímpico Universitario,home,Cruz Azul,2295,Atletico San Luis,3,0,2,W,10,8,21,3,9,12,14,11,1.0,53%,1.0,,2.0,450,380,84%,,
1323579,2025-03-16,Clausura,Clausura - 12,V. Cáceres,Estadio Olímpico Universitario,away,Atletico San Luis,2314,Cruz Azul,0,3,0,L,2,4,10,4,7,3,9,9,1.0,47%,0.0,,7.0,399,336,84%,,
1323580,2025-03-16,Clausura,Clausura - 12,F. Hernández,Estadio Olímpico Benito Juárez,home,FC Juarez,2298,Guadalajara Chivas,1,1,1,D,4,6,10,0,6,4,11,4,1.0,35%,3.0,,1.0,276,200,72%,,
1323580,2025-03-16,Clausura,Clausura - 12,F. Hernández,Estadio Olímpico Benito Juárez,away,Guadalajara Chivas,2278,FC Juarez,1,1,0,D,2,2,6,2,1,5,4,3,4.0,65%,1.0,,3.0,530,423,80%,,
1323581,2025-03-16,Clausura,Clausura - 12,Ó. Mejía,Estadio Jalisco,home,Atlas,2283,Club America,1,3,0,L,8,8,22,6,12,10,12,8,3.0,46%,4.0,1.0,3.0,323,252,78%,,
1323581,2025-03-16,Clausura,Clausura - 12,Ó. Mejía,Estadio Jalisco,away,Club America,2287,Atlas,3,1,0,W,6,6,19,7,13,6,20,5,2.0,54%,1.0,0.0,6.0,392,319,81%,,
1323793,2025-03-17,Clausura,Clausura - 12,I. Lopez,Estadio Olímpico Universitario,home,U.N.A.M. - Pumas,2286,Monterrey,1,3,0,L,3,4,13,6,6,7,14,6,2.0,51%,1.0,0.0,3.0,419,362,86%,,
1323793,2025-03-17,Clausura,Clausura - 12,I. Lopez,Estadio Olímpico Universitario,away,Monterrey,2282,U.N.A.M. - Pumas,3,1,0,W,6,2,11,3,9,2,12,3,0.0,49%,2.0,1.0,2.0,405,345,85%,,
1323582,2025-03-17,Clausura,Clausura - 12,J. Camacho,Estadio Hidalgo,home,Pachuca,2292,Club Tijuana,4,1,2,W,5,12,22,5,12,10,16,8,3.0,56%,3.0,,1.0,388,336,87%,,
1323582,2025-03-17,Clausura,Clausura - 12,J. Camacho,Estadio Hidalgo,away,Club Tijuana,2280,Pachuca,1,4,0,L,2,3,6,1,2,4,8,4,1.0,44%,2.0,,1.0,313,233,74%,,
1323583,2025-03-29,Clausura,Clausura - 13,A. Quirarte,Estadio Victoria,home,Necaxa,2288,Club Queretaro,2,0,1,W,7,2,14,5,7,7,13,8,0.0,60%,3.0,,3.0,436,373,86%,,
1323583,2025-03-29,Clausura,Clausura - 13,A. Quirarte,Estadio Victoria,away,Club Queretaro,2290,Necaxa,0,2,0,L,3,4,9,2,4,5,10,6,1.0,40%,1.0,,5.0,282,225,80%,,
1323585,2025-03-29,Clausura,Clausura - 13,C. Ramos,Estadio El Encanto,home,Mazatlán,14002,Atlas,3,2,2,W,4,5,11,2,7,4,14,5,1.0,54%,3.0,0.0,2.0,425,348,82%,,
1323585,2025-03-29,Clausura,Clausura - 13,C. Ramos,Estadio El Encanto,away,Atlas,2283,Mazatlán,2,3,2,L,4,9,16,3,10,6,10,7,1.0,46%,3.0,1.0,1.0,364,292,80%,,
1323586,2025-03-29,Clausura,Clausura - 13,M. Ortíz,Estadio Nemesio Díez,home,Toluca,2281,Pachuca,3,2,3,W,9,6,17,2,12,5,12,4,1.0,51%,3.0,,1.0,516,430,83%,,
1323586,2025-03-29,Clausura,Clausura - 13,M. Ortíz,Estadio Nemesio Díez,away,Pachuca,2292,Toluca,2,3,0,L,2,8,12,2,6,6,6,1,2.0,49%,1.0,,5.0,485,414,85%,,
1323584,2025-03-29,Clausura,Clausura - 13,D. Quintero,Estadio Olímpico Benito Juárez,home,FC Juarez,2298,Puebla,2,0,1,W,6,9,18,3,7,11,7,3,1.0,47%,2.0,,6.0,312,253,81%,,
1323584,2025-03-29,Clausura,Clausura - 13,D. Quintero,Estadio Olímpico Benito Juárez,away,Puebla,2291,FC Juarez,0,2,0,L,7,2,12,3,9,3,11,7,0.0,53%,1.0,,4.0,355,285,80%,,
1323587,2025-03-30,Clausura,Clausura - 13,V. Cáceres,Estadio Ciudad de los Deportes,home,Club America,2287,Tigres UANL,3,0,2,W,5,3,10,2,8,2,13,4,0.0,40%,5.0,,1.0,344,284,83%,,
1323587,2025-03-30,Clausura,Clausura - 13,V. Cáceres,Estadio Ciudad de los Deportes,away,Tigres UANL,2279,Club America,0,3,0,L,1,5,12,6,6,6,11,8,1.0,60%,2.0,,2.0,513,442,86%,,
1323589,2025-03-30,Clausura,Clausura - 13,J. Lopez,Estadio Jalisco,home,Guadalajara Chivas,2278,Cruz Azul,0,1,0,L,5,5,17,7,12,5,9,10,3.0,56%,2.0,,1.0,422,364,86%,,
1323589,2025-03-30,Clausura,Clausura - 13,J. Lopez,Estadio Jalisco,away,Cruz Azul,2295,Guadalajara Chivas,1,0,1,W,2,4,11,5,3,8,10,4,1.0,44%,2.0,,5.0,352,305,87%,,
1323588,2025-03-30,Clausura,Clausura - 13,L. Santander,Estadio BBVA,home,Monterrey,2282,Club Tijuana,1,2,1,L,5,7,12,0,11,1,9,4,3.0,67%,2.0,,2.0,616,545,88%,,
1323588,2025-03-30,Clausura,Clausura - 13,L. Santander,Estadio BBVA,away,Club Tijuana,2280,Monterrey,2,1,1,W,4,2,7,1,3,4,17,1,1.0,33%,5.0,,4.0,312,242,78%,,
